session,date,qqq_close,breadth_proxy,credit,cross_asset,trend,volatility,composite_z,risk_score,future_dd_5d,label_dd_5d,future_dd_10d,label_dd_10d,future_dd_20d,label_dd_20d
2016-02-12,2016-02-12 00:00:00+00:00,98.0199966430664,-0.394601045385625,1.7306267638237536,0.664871846557511,1.9392300622345804,0.9096261602262793,0.9806950236779967,64.71042535516995,0.022546488365172923,False,0.022546488365172923,False,0.022546488365172923,False
2016-02-16,2016-02-16 00:00:00+00:00,100.2300033569336,-0.6050209308803316,0.9915832158686467,-0.09349433712402885,1.2420070306265871,0.6507693909253343,0.47836761258295724,57.17551418874436,0.010974742465126308,False,0.010974742465126308,False,0.010974742465126308,False
2016-02-17,2016-02-17 00:00:00+00:00,102.5,-1.0544195229007103,0.5347839449360315,-0.19812134393299224,0.724544896122665,0.4669504121690934,0.09806608033321448,51.470991204998214,-0.011414616282393264,False,-0.011414616282393264,False,-0.011414616282393264,False
2016-02-18,2016-02-18 00:00:00+00:00,101.33000183105469,-1.1467116505593162,0.41033261303379204,-0.613099735459638,0.9206507798470503,0.37860294748702955,0.039961920880134054,50.59942881320201,0.002467186376023278,False,0.002467186376023278,False,0.002467186376023278,False
2016-02-19,2016-02-19 00:00:00+00:00,101.62999725341797,-0.9155134939615911,0.5174647494933706,-0.37486041714254204,0.8183208269700759,0.20186043856815766,0.08208082915017269,51.23121243725259,-0.0004919356854710122,False,-0.0004919356854710122,False,-0.0004919356854710122,False
2016-02-22,2016-02-22 00:00:00+00:00,103.27999877929688,-1.325787511184787,0.5010207669843936,-0.7280877399377206,0.5874395519904336,0.022237061582849372,-0.15274419807891185,47.70883702881632,-0.016460079089223978,False,-0.016460079089223978,False,-0.016460079089223978,False
2016-02-23,2016-02-23 00:00:00+00:00,101.58000183105469,-1.7034743580044562,0.39017925502442713,-0.6387641242151718,0.8396688846845307,0.2234311056840085,-0.15710570860981146,47.64341437085283,0.009056882775759556,False,0.009056882775759556,False,0.009056882775759556,False
2016-02-24,2016-02-24 00:00:00+00:00,102.55000305175781,-1.4838794502063324,0.4603025463827885,-0.6492651262702176,0.6484051081429252,0.253232457437905,-0.1310880973787349,48.03367853931898,-0.0004875967846883489,False,-0.0004875967846883489,False,-0.0004875967846883489,False
2016-02-25,2016-02-25 00:00:00+00:00,103.55999755859375,-1.1448881954230095,0.23559396193138793,-0.5732522535475789,0.2690057101596793,0.03203432377605429,-0.22277018952910205,46.65844715706347,-0.010235588871987056,False,-0.010235588871987056,False,-0.010235588871987056,False
2016-02-26,2016-02-26 00:00:00+00:00,103.43000030517578,-2.12770193541267,-0.08189676254694184,-0.7399600323104922,0.3346351860366832,0.11696356488144136,-0.5152493301081462,42.271260048377805,-0.00899159143799444,False,-0.00899159143799444,False,-0.00899159143799444,False
2016-02-29,2016-02-29 00:00:00+00:00,102.5,-1.882821068398501,-0.22893642785818194,-0.7440261490360023,0.6165032163988802,0.2267757074351228,-0.3914142219881173,44.12878667017824,0.02458533310308697,False,0.01609757586223326,False,0.01609757586223326,False
2016-03-01,2016-03-01 00:00:00+00:00,105.79000091552734,-1.3859018179626599,-1.1522120241070926,-0.46797294445065246,-0.10661354407820003,-0.07823701485634839,-0.6660159427479685,40.009760858780474,-0.015502404532144465,False,-0.015502404532144465,False,-0.015502404532144465,False
2016-03-02,2016-03-02 00:00:00+00:00,105.83000183105469,-1.7809008413562541,-1.4249148206350395,-0.22347028289431936,-0.2751364266553358,-0.2067380469302706,-0.8626869188053914,37.059696217919125,-0.01587451834176201,False,-0.01587451834176201,False,-0.01587451834176201,False
2016-03-03,2016-03-03 00:00:00+00:00,105.62999725341797,-1.9002416456252142,-1.3292983919548824,-0.14895227211095202,-0.3110117947031853,-0.21603010591023047,-0.8767742868662177,36.848385697006734,-0.01401113098572171,False,-0.01401113098572171,False,-0.01401113098572171,False
2016-03-04,2016-03-04 00:00:00+00:00,105.66999816894531,-1.7079530082381875,-1.6697381706568528,-0.11542520314400037,-0.3455299905813106,-0.21296934646486715,-0.9014547734436187,36.47817839834572,-0.014384372758635133,False,-0.014384372758635133,False,-0.014384372758635133,False
2016-03-07,2016-03-07 00:00:00+00:00,105.0199966430664,-2.226324677799249,-2.011182270978741,0.004047710303005492,-0.46428783414296904,-0.26165118784621805,-1.126815048720246,33.09777426919631,-0.008284090125658339,False,-0.008284090125658339,False,-0.008284090125658339,False
2016-03-08,2016-03-08 00:00:00+00:00,104.1500015258789,-2.068341109623632,-1.962212702524739,-0.21341365976411572,-0.3478452594534973,0.007906116054259399,-1.0162492755397903,34.75626086690315,0.004896803924709925,False,0.004896803924709925,False,0.004896803924709925,False
2016-03-09,2016-03-09 00:00:00+00:00,104.81999969482422,-2.241305572979661,-2.2500791507235687,-0.1820737802558211,-0.5305663081400221,-0.04937711633423782,-1.1710666017170643,32.434000974244036,-0.0015263884104241843,False,-0.0015263884104241843,False,-0.0015263884104241843,False
2016-03-10,2016-03-10 00:00:00+00:00,104.66000366210938,-2.0300678319809866,-2.6501859236616068,-0.21398465515653925,-0.47914145271912734,-0.027647017735805225,-1.1842673749701649,32.23598937544753,0.017485134126004942,False,0.017485134126004942,False,0.017485134126004942,False
2016-03-11,2016-03-11 00:00:00+00:00,106.48999786376953,-2.507217846065632,-3.3829352147585023,-0.1897973622225662,-0.9272102700720877,-0.21648957644997,-1.5974717234983813,26.03792414752428,0.0013146717293348598,False,0.0013146717293348598,False,0.0013146717293348598,False
2016-03-14,2016-03-14 00:00:00+00:00,106.66999816894531,-2.19294280513107,-2.711104993002405,-0.07603528999957382,-0.879566996512908,-0.19301689661396726,-1.3565553573342266,29.6516696399866,-0.0003749968708538498,False,-0.0003749968708538498,False,-0.0003749968708538498,False
2016-03-15,2016-03-15 00:00:00+00:00,106.62999725341797,-1.3334323816881406,-2.2178889928626813,-0.2620344944851878,-0.7241288290947597,-0.324052401552818,-1.0489820310273439,34.26526953458984,0.0069399372805512005,False,0.004501579004947409,False,0.004501579004947409,False
2016-03-16,2016-03-16 00:00:00+00:00,107.58000183105469,-1.3434504736404265,-1.9935335871068458,-0.39152251135329325,-0.8057292689168218,-0.5669712093033391,-1.0885481460566786,33.671777809149816,-0.003253378584904043,False,-0.004368853064728673,False,-0.004368853064728673,False
2016-03-17,2016-03-17 00:00:00+00:00,107.5199966430664,-1.4425430098789978,-2.2467687657974333,-0.45311611692973924,-0.8783676401970087,-0.637805109948215,-1.2024540493611056,31.963189259583416,-0.0026971102602941777,False,-0.003813207268559604,False,-0.003813207268559604,False
2016-03-18,2016-03-18 00:00:00+00:00,107.37000274658203,-2.06727637750604,-2.1925483726221593,-0.40856155362880864,-0.8642809878109128,-0.6353678124218656,-1.339328733700924,29.91006899448614,-0.0024215528506983386,False,-0.0024215528506983386,False,-0.0024215528506983386,False
2016-03-21,2016-03-21 00:00:00+00:00,107.79000091552734,-1.8209027668392406,-2.0608011169572267,-0.5023077809849495,-0.8513275130296286,-0.713521153263972,-1.2731528021099523,30.902707968350715,-0.006308565724094217,False,-0.006308565724094217,False,-0.006308565724094217,False
2016-03-22,2016-03-22 00:00:00+00:00,108.12000274658203,-1.6319551933961602,-2.1429392535768446,-0.6294931485715197,-1.0010810226794318,-0.6877896881154563,-1.2873541572145104,30.689687641782342,-0.009341491958687498,False,-0.009341491958687498,False,-0.009341491958687498,False
2016-03-23,2016-03-23 00:00:00+00:00,107.2300033569336,-0.8544914472710606,-1.7347248761709393,-0.6187518456719349,-0.7186733201554925,-0.4637613933010093,-0.8948636303182217,36.577045545226675,-0.001119115385855074,False,-0.001119115385855074,False,-0.001119115385855074,False
2016-03-24,2016-03-24 00:00:00+00:00,107.26000213623047,-0.7380314571613679,-1.5538528851818911,-0.5683389829888761,-0.6667400472070067,-0.5065059605124181,-0.8200985435298432,37.69852184705235,-0.0013984852031644346,False,-0.0013984852031644346,False,-0.0013984852031644346,False
2016-03-28,2016-03-28 00:00:00+00:00,107.11000061035156,-0.630413022722085,-1.2152895699815007,-0.5904149438208708,-0.6727287065290164,-0.4002249742075815,-0.707929835532679,39.381052467009816,0.016058269170963868,False,0.013910912662487007,False,0.013910912662487007,False
2016-03-29,2016-03-29 00:00:00+00:00,108.83000183105469,-0.4094201825666944,-1.0921451056950149,-0.552044531257138,-1.1652908028441198,-0.5507600231108519,-0.7774632252395908,38.33805162140614,0.0004593900718745658,False,-0.002113418662719968,False,-0.003491729085904227,False
2016-03-30,2016-03-30 00:00:00+00:00,109.36000061035156,-0.40099631148078857,-0.8373179687514231,-0.522531458965972,-1.2043812543262213,-0.7307182550168625,-0.7672047821020069,38.4919282684699,-0.004389204044025541,False,-0.006949544001360719,False,-0.016276506669371638,False
2016-03-31,2016-03-31 00:00:00+00:00,109.19999694824219,-0.6317493985831782,-0.7682220689873821,-0.5722211514966106,-1.1548022582190072,-0.7193180679789588,-0.8013680567434757,37.979479148847865,-0.0029304002176473443,False,-0.0054944916748072,False,-0.026739910719313587,False
2016-04-01,2016-04-01 00:00:00+00:00,110.36000061035156,-0.09490513347515216,-0.7093681231680856,-0.5420999689239866,-1.324585342268093,-0.791976901382936,-0.7093516207384145,39.35972568892378,-0.013410686378654946,False,-0.015947826445240065,False,-0.042044213156820276,False
2016-04-04,2016-04-04 00:00:00+00:00,109.94000244140625,0.1667998694535917,-0.46853864584782157,-0.7397698816045869,-1.19183566723461,-0.6451812469686777,-0.5529799161690132,41.705301257464804,-0.012188502251483269,False,-0.012188502251483269,False,-0.038384583654636706,False
2016-04-05,2016-04-05 00:00:00+00:00,108.87999725341797,0.5386390741175701,-0.1225194406005531,-0.7210656828977535,-0.9717073927029858,-0.3423694399960466,-0.27335142405544927,45.89972863916826,-0.0025716273545193236,False,-0.0025716273545193236,False,-0.02902274166447638,False
2016-04-06,2016-04-06 00:00:00+00:00,110.66999816894531,0.059650385618921976,-0.7270738796664787,-0.6557643495658185,-1.36053053129486,-0.5017582475266965,-0.6365628968142015,40.45155654778698,-0.018704253447842545,False,-0.018704253447842545,False,-0.0507815596834853,False
2016-04-07,2016-04-07 00:00:00+00:00,109.08000183105469,0.21592289337265705,-0.21579887869059322,-0.6425499054204582,-0.9544128945343848,-0.12853149314558127,-0.3177435651997127,45.23384652200431,-0.0044004707451053005,False,-0.0044004707451053005,False,-0.03722043564205746,False
2016-04-08,2016-04-08 00:00:00+00:00,109.0,0.08564617842949361,-0.27027521653696907,-0.6271388571210919,-0.9291167841768886,-0.1796107227312771,-0.3635587250026072,44.54661912496089,-0.00366973876953125,False,-0.00366973876953125,False,-0.03651379226544582,False
2016-04-11,2016-04-11 00:00:00+00:00,108.5999984741211,0.3372974631264982,0.006463787637221478,-0.5685158183303227,-0.7305104255356434,-0.11830138801351872,-0.17752234251057802,47.33716486234133,0.00837940768780232,False,0.003499124200292192,False,-0.03296502653181699,False
2016-04-12,2016-04-12 00:00:00+00:00,109.51000213623047,0.38180034355177,-0.37674748245648154,-0.682249880583278,-0.9003655313493728,-0.4165588798729273,-0.35652755747361026,44.65208663789585,0.009496857777735901,False,-0.009679528511647995,False,-0.041000871204243894,False
2016-04-13,2016-04-13 00:00:00+00:00,110.91000366210938,-0.2840129850041091,-0.6520192731339021,-0.6751048616991843,-1.1863914074239141,-0.4830542403353652,-0.6621262869707778,40.068105695438334,-0.003245880429761039,False,-0.030024359580760995,False,-0.05310618361340114,False
2016-04-14,2016-04-14 00:00:00+00:00,110.91999816894531,0.14501514508543736,-0.6786624980300958,-0.6524589879949404,-1.1095890467363039,-0.5899969856874061,-0.5601212709557112,41.59818093566433,-0.0033356935024823064,False,-0.04183194614357211,False,-0.05319150399635286,False
2016-04-15,2016-04-15 00:00:00+00:00,110.63999938964844,0.30652191820928604,-0.43200989504615417,-0.6829544135224482,-1.0310435797519082,-0.5997979559096471,-0.45578742692906077,43.16318859606409,-0.015003579554160318,False,-0.044468530333394374,False,-0.05079539748359618,False
2016-04-18,2016-04-18 00:00:00+00:00,111.2300033569336,0.4970743489799227,-0.6499887250953826,-0.7002094927974951,-1.109892944410014,-0.6711018875973049,-0.48744372067581,42.688344189862846,-0.020228355048950375,False,-0.04953701312539782,False,-0.055830320295320646,False
2016-04-19,2016-04-19 00:00:00+00:00,110.55000305175781,0.5784998824789279,-0.7326544421338275,-0.7217173166843883,-0.9732352245709182,-0.597436413289019,-0.4368737382760058,43.44689392585991,-0.01899598412975556,False,-0.04369065307753406,False,-0.050022670791807555,False
2016-04-20,2016-04-20 00:00:00+00:00,110.63999938964844,0.28368619990774363,-0.9445458744958884,-0.7787316794505728,-0.9555275806313452,-0.5552271428544928,-0.545788116596034,41.81317825105949,-0.027657244897635547,False,-0.05052418988366003,True,-0.05079539748359618,False
2016-04-21,2016-04-21 00:00:00+00:00,110.6500015258789,-0.1070083164477202,-1.0790023893438792,-0.8438037486230382,-0.9305299725851107,-0.46632410035733063,-0.6528302450607536,40.207546324088696,-0.03949392396131124,True,-0.05088120022750975,True,-0.05088120022750975,False
2016-04-22,2016-04-22 00:00:00+00:00,108.9800033569336,-1.1819446652593042,-1.1822241235694475,-0.8182859732658796,-0.644554502793222,-0.5354261583761291,-0.881983445728835,36.77024831406747,-0.029913764322003544,False,-0.036337003045387006,False,-0.036337003045387006,False
2016-04-25,2016-04-25 00:00:00+00:00,108.9800033569336,-0.7913393310187898,-1.162841992064766,-0.8912079619912724,-0.6104865931295979,-0.3957161323033495,-0.7512889021098474,38.73066646835229,-0.029913764322003544,False,-0.036337003045387006,False,-0.036337003045387006,False
2016-04-26,2016-04-26 00:00:00+00:00,108.44999694824219,-1.4128998049488855,-1.3324367171593317,-0.9454819333376905,-0.4639358003518373,-0.4521685236283005,-0.9206781428164764,36.18982785775285,-0.025172852045740046,False,-0.031627481804473945,False,-0.031627481804473945,False
2016-04-27,2016-04-27 00:00:00+00:00,107.58000183105469,-2.23547976135002,-1.1332316040185701,-0.5634447408544636,-0.30369193361533137,-0.47708143750063803,-1.013200006130626,34.80199990804061,-0.023517370665879223,False,-0.023796292474586034,False,-0.023796292474586034,False
2016-04-28,2016-04-28 00:00:00+00:00,106.27999877929688,-1.862974426177394,-0.9924711084227509,-0.5982730741970788,-0.03559464983755843,-0.23945791007808598,-0.7808553801236134,38.2871692981458,-0.011855496337057847,False,-0.011855496337057847,False,-0.011855496337057847,False
2016-04-29,2016-04-29 00:00:00+00:00,105.72000122070312,-1.401110222126313,-0.9608459914730735,-0.5942247654915004,0.13183390081313556,-0.11556554494968077,-0.5920238641619954,41.11964203757007,-0.006621306938649929,False,-0.006621306938649929,False,-0.006621306938649929,False
2016-05-02,2016-05-02 00:00:00+00:00,106.72000122070312,-1.339286781731434,-1.1143938857562203,-0.4592151412606587,-0.08101842650081104,-0.3181554190428403,-0.6875076771439393,39.68738484284091,-0.01592957794407268,False,-0.01592957794407268,False,-0.01592957794407268,False
2016-05-03,2016-05-03 00:00:00+00:00,105.7300033569336,-1.1413587094935316,-0.8894427186414378,-0.4377186699055923,0.10780216416924347,-0.17517867592301462,-0.5150852822345218,42.27372076648217,-0.006715281295038622,False,-0.006715281295038622,False,-0.006715281295038622,False
2016-05-04,2016-05-04 00:00:00+00:00,105.05000305175781,-0.8896060600231547,-0.471161268930032,-0.3327909601051011,0.31365798691067887,-0.14985233515228275,-0.30146883510509204,45.47796747342362,-0.00028563929385727604,False,-0.00028563929385727604,False,-0.00028563929385727604,False
2016-05-05,2016-05-05 00:00:00+00:00,105.0199966430664,-0.9496813638746069,-0.5843328645443445,-0.2633966749141271,0.27868858529776813,-0.2829823236735198,-0.3675508997791953,44.48673650331207,0.005332367224230472,False,0.0027613875909078267,False,0.0027613875909078267,False
2016-05-06,2016-05-06 00:00:00+00:00,105.58000183105469,-0.6254689390853261,-0.541684261812189,-0.3944300497379768,0.16863872536188484,-0.49416491482912833,-0.36082039373292146,44.58769409400618,-0.000757736594688696,False,-0.002557342941639562,False,-0.002557342941639562,False
2016-05-09,2016-05-09 00:00:00+00:00,105.87999725341797,-0.558245204458768,-0.42554516723168256,-0.2452142483203162,0.10158959858654935,-0.4504648831523096,-0.3138873363768848,45.29168995434673,-0.00358894279632882,False,-0.005383450222991137,False,-0.005383450222991137,False
2016-05-10,2016-05-10 00:00:00+00:00,107.33000183105469,-0.5450000990145919,-0.4927680806391254,-0.0803520630015877,-0.1667736960282453,-0.6191996726481035,-0.4083722057183139,43.87441691422529,-0.017236545630858413,False,-0.01882049974843547,False,-0.01882049974843547,False
2016-05-11,2016-05-11 00:00:00+00:00,106.36000061035156,-0.11279944089904852,-0.2548041861808996,-0.3088357248133784,0.09255844816376102,-0.4962842263436952,-0.1861615031700787,47.20757745244882,-0.00827376126709356,False,-0.009872161016663439,False,-0.009872161016663439,False
2016-05-12,2016-05-12 00:00:00+00:00,105.88999938964844,-0.1918824990774659,-0.330057842415257,-0.2851416447618733,0.17334740970623577,-0.5523311116290842,-0.20962572762786316,46.855614085582054,-0.005477399512681336,False,-0.005477399512681336,False,-0.005477399512681336,False
2016-05-13,2016-05-13 00:00:00+00:00,105.5,-0.3113888924945019,-0.13683754931054146,-0.23673955227150992,0.27007221252781866,-0.40861715491636985,-0.1430940660642041,47.85358900903694,-0.0018009710085900021,False,-0.0018009710085900021,False,-0.0018009710085900021,False
2016-05-16,2016-05-16 00:00:00+00:00,106.81999969482422,-0.2997383661557469,-0.31977005428530786,-0.3253907094873038,0.013788119029842089,-0.4299549141039328,-0.25397162640805476,46.19042560387918,-0.014135949639996426,False,-0.014135949639996426,False,-0.014135949639996426,False
2016-05-17,2016-05-17 00:00:00+00:00,105.4800033569336,-0.672044614854998,-0.1389259257287463,-0.2711273352718445,0.26506333966355655,-0.20015901256144772,-0.19667503998308367,47.04987440025374,-0.0016117348590193314,False,-0.0016117348590193314,False,-0.0016117348590193314,False
2016-05-18,2016-05-18 00:00:00+00:00,105.86000061035156,-0.4587524180827496,-0.2671726478396468,-0.3209778944110175,0.19381709725775134,-0.19411079564132921,-0.19058830834354654,47.1411753748468,-0.005195570079224332,False,-0.005195570079224332,False,-0.005195570079224332,False
2016-05-19,2016-05-19 00:00:00+00:00,105.30999755859375,-0.4440256384127242,-0.14096327314643328,-0.1066855815229508,0.30380073583281964,-0.11745736886716432,-0.09740891219999075,48.53886631700014,0.009685730662878589,False,0.009685730662878589,False,0.009685730662878589,False
2016-05-20,2016-05-20 00:00:00+00:00,106.47000122070312,-0.06283818477548209,-0.1886813071719018,-0.03334896904562357,0.017759537092352475,-0.3453631326681463,-0.12141344679335439,48.178798298099686,-0.0013149186441562266,False,-0.0013149186441562266,False,-0.0013149186441562266,False
2016-05-23,2016-05-23 00:00:00+00:00,106.33000183105469,-0.28983926836211343,-0.174265878386771,-0.10061787119208165,0.04406934414283664,-0.23661556901842654,-0.15368055765506689,47.694791635174,0.02003194974831546,False,0.02003194974831546,False,0.0015047120282105642,False
2016-05-24,2016-05-24 00:00:00+00:00,108.45999908447266,-0.10444860287240561,-0.3628283494287607,-0.21490739868406175,-0.40130698856224334,-0.44154227825323406,-0.3088037632634674,45.367943551047986,0.00719158017592636,False,0.00719158017592636,False,-0.018163389612135372,False
2016-05-25,2016-05-25 00:00:00+00:00,109.23999786376953,0.4094297879458108,-0.5135699387174604,-0.3410924159977064,-0.5912540628170476,-0.5509715947075532,-0.2924736170025826,45.612895744961264,0.0029293271794392783,False,0.0029293271794392783,False,-0.02517392945603547,False
2016-05-26,2016-05-26 00:00:00+00:00,109.55999755859375,0.37590003303628033,-0.4758097122249017,-0.3584593114449577,-0.6799721557216709,-0.6829678299319095,-0.3436194702472057,44.84570794629192,0.004563709484683098,False,-0.005658955193531434,False,-0.048101467328419356,False
2016-05-27,2016-05-27 00:00:00+00:00,110.12999725341797,-0.1647237463421526,-0.6169581239481435,-0.44954535160401143,-0.8164634962048627,-0.696735915611364,-0.5529901537090566,41.70514769436415,-0.0006356097028055174,False,-0.019068360360427805,False,-0.07182417352207238,False
2016-05-31,2016-05-31 00:00:00+00:00,110.33999633789062,-0.4800969237690264,-0.4151399617884695,-0.5673811766532344,-0.8074662640772216,-0.5859704873474673,-0.5788510044540729,41.31723493318891,-0.00253760004159731,False,-0.020935269487592834,False,-0.07359067778398232,False
