date,btc_equity_raw,btc_return,btc_active,btc_score,btc_direction,btc_active_trades,qqq_equity_raw,qqq_return,qqq_active,qqq_candidate_active,qqq_score,position,entry_type,vix_label,ixic_trend_label,rel_strength_label,btc_equity,qqq_equity,selected_strategy,decision_reason,router_return,router_equity,switched,btc_score,qqq_score,btc_active,qqq_active
2026-04-08 00:00:00+00:00,928.594431650954,-0.0030000000000000027,True,107.5,BULL,1,1000.0,0.0,False,False,0.0,CASH,leveraged_contract,,,,863.2402395919283,1000.0,BTC,best_route_score,-0.0030000000000000027,857.215655776603,False,107.5,0.0,True,False
2026-04-09 00:00:00+00:00,1272.3563758704106,0.37019599999999997,True,121.6,BULL,1,1000.0,0.0,False,False,0.0,CASH,leveraged_contract,,,,1182.808323327902,1000.0,BTC,best_route_score,0.37019599999999997,1174.5534626824783,False,121.6,0.0,True,False
2026-04-10 00:00:00+00:00,1272.3563758704106,0.0,True,124.5,BULL,1,1000.0,0.0,False,False,0.0,CASH,leveraged_contract,,,,1182.808323327902,1000.0,BTC,best_route_score,0.0,1174.5534626824783,False,124.5,0.0,True,False
2026-04-11 00:00:00+00:00,1272.3563758704106,0.0,True,124.5,BULL,1,1000.0,0.0,False,False,0.0,CASH,leveraged_contract,,,,1182.808323327902,1000.0,BTC,best_route_score,0.0,1174.5534626824783,False,124.5,0.0,True,False
2026-04-12 00:00:00+00:00,1237.1655432265868,-0.02765799999999996,True,124.5,BULL,1,1000.0,0.0,False,False,0.0,CASH,leveraged_contract,,,,1150.0942107212989,1000.0,BTC,best_route_score,-0.02765799999999996,1142.0676630116063,False,124.5,0.0,True,False
2026-04-13 00:00:00+00:00,1237.1655432265868,0.0,False,0.0,,0,1000.0,0.0,False,False,0.0,CASH,leveraged_contract,,,,1150.0942107212989,1000.0,CASH,no_eligible_candidates,0.0,1140.9255953485947,True,0.0,0.0,False,False
2026-04-14 00:00:00+00:00,1237.1655432265868,0.0,True,113.4,BULL,1,1000.0,0.0,False,False,0.0,CASH,leveraged_contract,,,,1150.0942107212989,1000.0,BTC,best_route_score,0.0,1139.7846697532461,True,113.4,0.0,True,False
2026-04-15 00:00:00+00:00,1200.469976048943,-0.02966100000000005,True,113.4,BULL,1,1000.0,0.0,False,False,0.0,CASH,leveraged_contract,,,,1115.9812663370942,1000.0,BTC,best_route_score,-0.02966100000000005,1105.977516663695,False,113.4,0.0,True,False
2026-04-16 00:00:00+00:00,1296.20025381899,0.07974400000000004,True,121.6,BULL,1,1000.0,0.0,False,False,0.0,CASH,leveraged_contract,,,,1204.9740764398796,1000.0,BTC,best_route_score,0.07974400000000004,1194.1725877525248,False,121.6,0.0,True,False
2026-04-17 00:00:00+00:00,1845.284939539506,0.42361099999999996,True,110.3,BULL,1,1000.0,0.0,False,False,0.0,CASH,leveraged_contract,,,,1715.4143499346533,1000.0,BTC,best_route_score,0.42361099999999996,1700.0372318229595,False,110.3,0.0,True,False
2026-04-18 00:00:00+00:00,1845.284939539506,0.0,False,0.0,,0,1000.0,0.0,False,False,0.0,CASH,leveraged_contract,,,,1715.4143499346533,1000.0,CASH,no_eligible_candidates,0.0,1698.3371945911365,True,0.0,0.0,False,False
2026-04-19 00:00:00+00:00,1955.142133130051,0.059533999999999976,True,60.0,BEAR,1,1000.0,0.0,False,False,0.0,CASH,leveraged_contract,,,,1817.5398278436628,1000.0,BTC,best_route_score,0.059533999999999976,1797.6465551327913,True,60.0,0.0,True,False
2026-04-20 00:00:00+00:00,1955.142133130051,0.0,False,0.0,,0,1000.0,0.0,False,False,0.0,CASH,leveraged_contract,,,,1817.5398278436628,1000.0,CASH,no_eligible_candidates,0.0,1795.8489085776584,True,0.0,0.0,False,False
2026-04-21 00:00:00+00:00,1955.142133130051,0.0,False,0.0,,0,1000.0,0.0,False,False,0.0,CASH,leveraged_contract,,,,1817.5398278436628,1000.0,CASH,no_eligible_candidates,0.0,1795.8489085776584,False,0.0,0.0,False,False
2026-04-22 00:00:00+00:00,1955.142133130051,0.0,True,114.5,BULL,1,1000.0,0.0,False,False,0.0,CASH,leveraged_contract,,,,1817.5398278436628,1000.0,BTC,best_route_score,0.0,1794.0530596690808,True,114.5,0.0,True,False
2026-04-23 00:00:00+00:00,1891.0115160212522,-0.03280099999999997,True,114.5,BULL,1,1000.0,0.0,False,False,0.0,CASH,leveraged_contract,,,,1757.9227039505627,1000.0,BTC,best_route_score,-0.03280099999999997,1735.2063252588753,False,114.5,0.0,True,False
2026-04-24 00:00:00+00:00,1891.0115160212522,0.0,False,0.0,,0,1000.0,0.0,False,False,0.0,CASH,leveraged_contract,,,,1757.9227039505627,1000.0,CASH,no_eligible_candidates,0.0,1733.4711189336165,True,0.0,0.0,False,False
2026-04-25 00:00:00+00:00,1891.0115160212522,0.0,False,0.0,,0,1000.0,0.0,False,False,0.0,CASH,leveraged_contract,,,,1757.9227039505627,1000.0,CASH,no_eligible_candidates,0.0,1733.4711189336165,False,0.0,0.0,False,False
2026-04-26 00:00:00+00:00,1891.0115160212522,0.0,True,105.1,BULL,1,1000.0,0.0,False,False,0.0,CASH,leveraged_contract,,,,1757.9227039505627,1000.0,BTC,best_route_score,0.0,1731.7376478146828,True,105.1,0.0,True,False
2026-04-27 00:00:00+00:00,1837.3597372886973,-0.028371999999999953,True,105.1,BULL,1,1000.0,0.0,False,False,0.0,CASH,leveraged_contract,,,,1708.0469209940775,1000.0,BTC,best_route_score,-0.028371999999999953,1682.6047872708846,False,105.1,0.0,True,False
2026-04-28 00:00:00+00:00,1837.3597372886973,0.0,False,0.0,,0,1008.5750839414527,0.008575083941452677,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1708.0469209940775,1008.5750839414527,QQQ_PROXY,best_route_score,0.008575083941452677,1695.3362312974605,True,0.0,106.0,False,True
2026-04-29 00:00:00+00:00,1837.3597372886973,0.0,False,0.0,,0,1087.5381033840595,0.07829166187015413,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1708.0469209940775,1087.5381033840592,QQQ_PROXY,best_route_score,0.07829166187015413,1828.0669222744227,False,0.0,106.0,False,True
2026-04-30 00:00:00+00:00,1837.3597372886973,0.0,False,0.0,,0,1099.1536117868586,0.01068055304605453,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1708.0469209940775,1099.1536117868582,QQQ_PROXY,best_route_score,0.01068055304605453,1847.5916880095124,False,0.0,106.0,False,True
2026-05-01 00:00:00+00:00,1837.3597372886973,0.0,False,0.0,,0,1176.0270855042604,0.06993879007724013,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1708.0469209940775,1176.0270855042593,QQQ_PROXY,best_route_score,0.06993879007724013,1976.8100152256634,False,0.0,106.0,False,True
2026-05-02 00:00:00+00:00,1837.3597372886973,0.0,True,111.1,BULL,1,1180.2440060142844,0.003585734173984445,True,True,112.0,QQQ_USDT_LONG,leveraged_contract,,,,1708.0469209940775,1180.2440060142833,QQQ_PROXY,best_route_score,0.003585734173984445,1983.8983304527328,False,111.1,112.0,True,True
2026-05-03 00:00:00+00:00,1837.3597372886973,0.0,True,111.1,BULL,1,1204.958558923511,0.02094020624827264,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1708.0469209940775,1204.9585589235098,QQQ_PROXY,hold_current_hysteresis,0.02094020624827264,2025.4415706680168,False,111.1,106.0,True,True
2026-05-04 00:00:00+00:00,1895.8428977265964,0.031830000000000025,True,111.1,BULL,1,1167.1156654685892,-0.031405970914659576,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1762.414054489319,1167.1156654685878,QQQ_PROXY,hold_current_hysteresis,-0.031405970914659576,1961.8306116102747,False,111.1,106.0,True,True
2026-05-05 00:00:00+00:00,1895.8428977265964,0.0,True,116.2,BULL,1,1428.7768558193877,0.22419473758476482,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1762.414054489319,1428.7768558193861,BTC,best_route_score,0.0,1959.8687809986643,True,116.2,106.0,True,True
2026-05-06 00:00:00+00:00,2041.6332165617716,0.07689999999999997,True,116.2,BULL,1,1571.1643777621955,0.09965693478506821,True,True,112.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,1571.1643777621935,BTC,best_route_score,0.07689999999999997,2110.5826902574613,False,116.2,112.0,True,True
2026-05-07 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,1583.9109993095149,0.00811285039791576,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,1583.9109993095126,QQQ_PROXY,best_route_score,0.00811285039791576,2125.5778263440748,True,0.0,106.0,False,True
2026-05-08 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2034.0142761684535,0.2841720759911104,True,True,122.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2034.0142761684513,QQQ_PROXY,best_route_score,0.2841720759911104,2729.6076899369423,False,0.0,122.0,False,True
2026-05-09 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2038.6759201196535,0.0022918442637389624,True,True,116.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2038.6759201196512,QQQ_PROXY,best_route_score,0.0022918442637389624,2735.863525663382,False,0.0,116.0,False,True
2026-05-10 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,1938.2362108500336,-0.049267128864564524,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,1938.2362108500317,QQQ_PROXY,best_route_score,-0.049267128864564524,2601.075384788662,False,0.0,106.0,False,True
2026-05-11 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2021.0756903025847,0.042739620170557435,True,True,112.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2021.0756903025824,QQQ_PROXY,best_route_score,0.042739620170557435,2712.244358769516,False,0.0,112.0,False,True
2026-05-12 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,1782.446031567103,-0.11807061946292341,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,1782.4460315671008,QQQ_PROXY,best_route_score,-0.11807061946292341,2392.00798719478,False,0.0,106.0,False,True
2026-05-13 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2113.6027597314383,0.18578780075219825,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2113.6027597314355,QQQ_PROXY,best_route_score,0.18578780075219825,2836.413890517391,False,0.0,106.0,False,True
2026-05-14 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2147.1623527297234,0.015877909339288232,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2147.1623527297206,QQQ_PROXY,best_route_score,0.015877909339288232,2881.4502131197237,False,0.0,106.0,False,True
2026-05-15 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,1788.3643248869828,-0.16710335265826282,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,1788.364324886981,QQQ_PROXY,best_route_score,-0.16710335265826282,2399.950221989552,False,0.0,106.0,False,True
2026-05-16 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,1774.0456799184878,-0.00800655927275884,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,1774.045679918486,QQQ_PROXY,best_route_score,-0.00800655927275884,2380.734878285522,False,0.0,106.0,False,True
2026-05-17 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,1770.2756955412708,-0.0021250773978889193,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,1770.2756955412688,QQQ_PROXY,best_route_score,-0.0021250773978889193,2375.6756324053117,False,0.0,106.0,False,True
2026-05-18 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,1748.3216738567446,-0.0124014704262283,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,1748.321673856743,QQQ_PROXY,best_route_score,-0.0124014704262283,2346.213761307726,False,0.0,106.0,False,True
2026-05-19 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,1588.4702639776501,-0.09143134943037501,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,1588.4702639776492,QQQ_PROXY,best_route_score,-0.09143134943037501,2131.696271059245,False,0.0,106.0,False,True
2026-05-20 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,1693.7442630698383,0.06627382424432282,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,1693.744263069837,QQQ_PROXY,best_route_score,0.06627382424432282,2272.971935069704,False,0.0,106.0,False,True
2026-05-21 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,1902.035330973429,0.12297669278954326,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,1902.0353309734278,QQQ_PROXY,best_route_score,0.12297669278954326,2552.494506448025,False,0.0,106.0,False,True
2026-05-22 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,1837.6846734518028,-0.03383252480840748,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,1837.6846734518017,QQQ_PROXY,best_route_score,-0.03383252480840748,2466.137172735298,False,0.0,106.0,False,True
2026-05-23 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2152.1467739505197,0.17111863914501124,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2152.1467739505183,QQQ_PROXY,best_route_score,0.17111863914501124,2888.1392096786876,False,0.0,106.0,False,True
2026-05-24 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2080.0929529009795,-0.0334799754002264,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2080.0929529009786,QQQ_PROXY,best_route_score,-0.0334799754002264,2791.4443799862156,False,0.0,106.0,False,True
2026-05-25 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2020.6010411866355,-0.02860060250258256,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2020.6010411866346,QQQ_PROXY,best_route_score,-0.02860060250258256,2711.6073888661617,False,0.0,106.0,False,True
2026-05-26 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2136.8347543643345,0.057524326083410626,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2136.8347543643335,QQQ_PROXY,best_route_score,0.057524326083410626,2867.5907765134843,False,0.0,106.0,False,True
2026-05-27 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2034.2999504813558,-0.04798443289709631,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2034.2999504813547,QQQ_PROXY,best_route_score,-0.04798443289709631,2729.991059321541,False,0.0,106.0,False,True
2026-05-28 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2209.7437392424613,0.08624283194795934,True,True,106.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2209.74373924246,QQQ_PROXY,best_route_score,0.08624283194795934,2965.43321947004,False,0.0,106.0,False,True
2026-05-29 00:00:00+00:00,2041.6332165617716,0.0,False,0.0,,0,2248.236542172732,0.017419577775777073,True,True,112.0,QQQ_USDT_LONG,leveraged_contract,,,,1897.9436952795477,2248.2365421727304,QQQ_PROXY,best_route_score,0.017419577775777073,3017.0898140754716,False,0.0,112.0,False,True
