roll_enabled,min_actual_leverage,profit_trigger,max_rolls_per_trade,cooldown_bars,skip_defense_roll,total_return_pct,max_drawdown_pct,score,bars,invested_bars,trades,win_rate_pct,avg_trade_return_pct,roll_count,blocked_rolls,avg_rolls_per_trade,fee_cost_pct_of_initial,funding_cost_pct_of_initial,notional_added_pct_of_initial,avg_actual_leverage_when_in
True,8.0,1.0r,1,2,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.0,breakeven_stop,1,0,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.0,breakeven_stop,1,0,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.0,breakeven_stop,1,1,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.0,breakeven_stop,1,1,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.0,breakeven_stop,1,2,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.0,breakeven_stop,1,2,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.0,breakeven_or_1r,1,0,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.0,breakeven_or_1r,1,0,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.0,breakeven_or_1r,1,1,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.0,breakeven_or_1r,1,1,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.0,breakeven_or_1r,1,2,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.0,breakeven_or_1r,1,2,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.5,1.0r,1,0,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.5,1.0r,1,0,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.5,1.0r,1,1,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.5,1.0r,1,1,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.5,1.0r,1,2,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.5,1.0r,1,2,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.5,breakeven_stop,1,0,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.5,breakeven_stop,1,0,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.5,breakeven_stop,1,1,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.5,breakeven_stop,1,1,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.5,breakeven_stop,1,2,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.5,breakeven_stop,1,2,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.5,breakeven_or_1r,1,0,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.5,breakeven_or_1r,1,0,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.5,breakeven_or_1r,1,1,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.5,breakeven_or_1r,1,1,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.5,breakeven_or_1r,1,2,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.5,breakeven_or_1r,1,2,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.0,1.0r,1,0,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.0,1.0r,1,0,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.0,1.0r,1,1,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.0,1.0r,1,1,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.0,1.0r,1,2,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.0,1.0r,1,2,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.0,breakeven_stop,1,0,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.0,breakeven_stop,1,0,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.0,breakeven_stop,1,1,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.0,breakeven_stop,1,1,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.0,breakeven_stop,1,2,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.0,breakeven_stop,1,2,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.0,breakeven_or_1r,1,0,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.0,breakeven_or_1r,1,0,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.0,breakeven_or_1r,1,1,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.0,breakeven_or_1r,1,1,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.0,breakeven_or_1r,1,2,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.0,breakeven_or_1r,1,2,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.5,1.0r,1,0,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.5,1.0r,1,0,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.5,1.0r,1,1,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.5,1.0r,1,1,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.5,1.0r,1,2,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.5,1.0r,1,2,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.5,breakeven_stop,1,0,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.5,breakeven_stop,1,0,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.5,breakeven_stop,1,1,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.5,breakeven_stop,1,1,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.5,breakeven_stop,1,2,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.5,breakeven_stop,1,2,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.5,breakeven_or_1r,1,0,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.5,breakeven_or_1r,1,0,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.5,breakeven_or_1r,1,1,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.5,breakeven_or_1r,1,1,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.5,breakeven_or_1r,1,2,True,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,9.5,breakeven_or_1r,1,2,False,115.87,25.04,65.8,517,184,0,0.0,0.0,1,4,0.0,1.4,24.37,398.08,8.36
True,8.0,1.5r,1,0,True,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,8.0,1.5r,1,0,False,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,8.0,1.5r,1,1,True,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,8.0,1.5r,1,1,False,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,8.0,1.5r,1,2,True,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,8.0,1.5r,1,2,False,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,8.5,1.5r,1,0,True,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,8.5,1.5r,1,0,False,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,8.5,1.5r,1,1,True,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,8.5,1.5r,1,1,False,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,8.5,1.5r,1,2,True,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,8.5,1.5r,1,2,False,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,9.0,1.5r,1,0,True,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,9.0,1.5r,1,0,False,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,9.0,1.5r,1,1,True,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,9.0,1.5r,1,1,False,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,9.0,1.5r,1,2,True,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,9.0,1.5r,1,2,False,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,9.5,1.5r,1,0,True,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,9.5,1.5r,1,0,False,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,9.5,1.5r,1,1,True,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,9.5,1.5r,1,1,False,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,9.5,1.5r,1,2,True,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,9.5,1.5r,1,2,False,115.83,25.9,64.04,517,184,0,0.0,0.0,1,0,0.0,1.45,25.04,446.6,8.58
True,8.0,any,1,0,True,113.63,23.04,67.55,517,184,0,0.0,0.0,1,0,0.0,1.27,22.73,271.09,7.88
True,8.0,any,1,0,False,113.63,23.04,67.55,517,184,0,0.0,0.0,1,0,0.0,1.27,22.73,271.09,7.88
True,8.0,any,1,1,True,113.63,23.04,67.55,517,184,0,0.0,0.0,1,0,0.0,1.27,22.73,271.09,7.88
True,8.0,any,1,1,False,113.63,23.04,67.55,517,184,0,0.0,0.0,1,0,0.0,1.27,22.73,271.09,7.88
True,8.0,any,1,2,True,113.63,23.04,67.55,517,184,0,0.0,0.0,1,0,0.0,1.27,22.73,271.09,7.88
True,8.0,any,1,2,False,113.63,23.04,67.55,517,184,0,0.0,0.0,1,0,0.0,1.27,22.73,271.09,7.88
True,8.0,0.5r,1,0,True,113.63,23.04,67.55,517,184,0,0.0,0.0,1,0,0.0,1.27,22.73,271.09,7.88
True,8.0,0.5r,1,0,False,113.63,23.04,67.55,517,184,0,0.0,0.0,1,0,0.0,1.27,22.73,271.09,7.88
True,8.0,0.5r,1,1,True,113.63,23.04,67.55,517,184,0,0.0,0.0,1,0,0.0,1.27,22.73,271.09,7.88
True,8.0,0.5r,1,1,False,113.63,23.04,67.55,517,184,0,0.0,0.0,1,0,0.0,1.27,22.73,271.09,7.88
True,8.0,0.5r,1,2,True,113.63,23.04,67.55,517,184,0,0.0,0.0,1,0,0.0,1.27,22.73,271.09,7.88
True,8.0,0.5r,1,2,False,113.63,23.04,67.55,517,184,0,0.0,0.0,1,0,0.0,1.27,22.73,271.09,7.88
True,8.5,any,1,0,True,113.63,23.04,67.55,517,184,0,0.0,0.0,1,3,0.0,1.27,22.73,271.09,7.88
True,8.5,any,1,0,False,113.63,23.04,67.55,517,184,0,0.0,0.0,1,6,0.0,1.27,22.73,271.09,7.88
True,8.5,any,1,1,True,113.63,23.04,67.55,517,184,0,0.0,0.0,1,3,0.0,1.27,22.73,271.09,7.88
True,8.5,any,1,1,False,113.63,23.04,67.55,517,184,0,0.0,0.0,1,6,0.0,1.27,22.73,271.09,7.88
True,8.5,any,1,2,True,113.63,23.04,67.55,517,184,0,0.0,0.0,1,3,0.0,1.27,22.73,271.09,7.88
True,8.5,any,1,2,False,113.63,23.04,67.55,517,184,0,0.0,0.0,1,6,0.0,1.27,22.73,271.09,7.88
True,8.5,0.5r,1,0,True,113.63,23.04,67.55,517,184,0,0.0,0.0,1,3,0.0,1.27,22.73,271.09,7.88
True,8.5,0.5r,1,0,False,113.63,23.04,67.55,517,184,0,0.0,0.0,1,6,0.0,1.27,22.73,271.09,7.88
True,8.5,0.5r,1,1,True,113.63,23.04,67.55,517,184,0,0.0,0.0,1,3,0.0,1.27,22.73,271.09,7.88
True,8.5,0.5r,1,1,False,113.63,23.04,67.55,517,184,0,0.0,0.0,1,6,0.0,1.27,22.73,271.09,7.88
True,8.5,0.5r,1,2,True,113.63,23.04,67.55,517,184,0,0.0,0.0,1,3,0.0,1.27,22.73,271.09,7.88
True,8.5,0.5r,1,2,False,113.63,23.04,67.55,517,184,0,0.0,0.0,1,6,0.0,1.27,22.73,271.09,7.88
True,9.5,any,2,0,True,111.3,21.78,67.73,517,184,0,0.0,0.0,2,1,0.0,1.19,21.51,187.33,7.75
True,9.5,any,2,0,False,111.3,21.78,67.73,517,184,0,0.0,0.0,2,1,0.0,1.19,21.51,187.33,7.75
True,9.5,any,2,1,True,111.3,21.78,67.73,517,184,0,0.0,0.0,2,1,0.0,1.19,21.51,187.33,7.75
True,9.5,any,2,1,False,111.3,21.78,67.73,517,184,0,0.0,0.0,2,1,0.0,1.19,21.51,187.33,7.75
True,9.5,any,2,2,True,111.3,21.78,67.73,517,184,0,0.0,0.0,2,1,0.0,1.19,21.51,187.33,7.75
True,9.5,any,2,2,False,111.3,21.78,67.73,517,184,0,0.0,0.0,2,1,0.0,1.19,21.51,187.33,7.75
True,9.0,any,1,0,True,109.81,21.79,66.23,517,184,0,0.0,0.0,1,1,0.0,1.18,21.39,180.19,7.73
True,9.0,any,1,0,False,109.81,21.79,66.23,517,184,0,0.0,0.0,1,1,0.0,1.18,21.39,180.19,7.73
True,9.0,any,1,1,True,109.81,21.79,66.23,517,184,0,0.0,0.0,1,1,0.0,1.18,21.39,180.19,7.73
True,9.0,any,1,1,False,109.81,21.79,66.23,517,184,0,0.0,0.0,1,1,0.0,1.18,21.39,180.19,7.73
True,9.0,any,1,2,True,109.81,21.79,66.23,517,184,0,0.0,0.0,1,1,0.0,1.18,21.39,180.19,7.73
True,9.0,any,1,2,False,109.81,21.79,66.23,517,184,0,0.0,0.0,1,1,0.0,1.18,21.39,180.19,7.73
True,9.0,0.5r,1,0,True,109.81,21.79,66.23,517,184,0,0.0,0.0,1,0,0.0,1.18,21.39,180.19,7.73
True,9.0,0.5r,1,0,False,109.81,21.79,66.23,517,184,0,0.0,0.0,1,0,0.0,1.18,21.39,180.19,7.73
True,9.0,0.5r,1,1,True,109.81,21.79,66.23,517,184,0,0.0,0.0,1,0,0.0,1.18,21.39,180.19,7.73
True,9.0,0.5r,1,1,False,109.81,21.79,66.23,517,184,0,0.0,0.0,1,0,0.0,1.18,21.39,180.19,7.73
True,9.0,0.5r,1,2,True,109.81,21.79,66.23,517,184,0,0.0,0.0,1,0,0.0,1.18,21.39,180.19,7.73
True,9.0,0.5r,1,2,False,109.81,21.79,66.23,517,184,0,0.0,0.0,1,0,0.0,1.18,21.39,180.19,7.73
True,9.5,0.5r,1,0,True,109.81,21.79,66.23,517,184,0,0.0,0.0,1,0,0.0,1.18,21.39,180.19,7.73
True,9.5,0.5r,1,0,False,109.81,21.79,66.23,517,184,0,0.0,0.0,1,0,0.0,1.18,21.39,180.19,7.73
True,9.5,0.5r,1,1,True,109.81,21.79,66.23,517,184,0,0.0,0.0,1,0,0.0,1.18,21.39,180.19,7.73
True,9.5,0.5r,1,1,False,109.81,21.79,66.23,517,184,0,0.0,0.0,1,0,0.0,1.18,21.39,180.19,7.73
True,9.5,0.5r,1,2,True,109.81,21.79,66.23,517,184,0,0.0,0.0,1,0,0.0,1.18,21.39,180.19,7.73
True,9.5,0.5r,1,2,False,109.81,21.79,66.23,517,184,0,0.0,0.0,1,0,0.0,1.18,21.39,180.19,7.73
True,9.5,any,1,0,True,103.8,20.63,62.55,517,184,0,0.0,0.0,1,1,0.0,1.09,19.92,85.22,7.31
True,9.5,any,1,0,False,103.8,20.63,62.55,517,184,0,0.0,0.0,1,1,0.0,1.09,19.92,85.22,7.31
True,9.5,any,1,1,True,103.8,20.63,62.55,517,184,0,0.0,0.0,1,1,0.0,1.09,19.92,85.22,7.31
True,9.5,any,1,1,False,103.8,20.63,62.55,517,184,0,0.0,0.0,1,1,0.0,1.09,19.92,85.22,7.31
True,9.5,any,1,2,True,103.8,20.63,62.55,517,184,0,0.0,0.0,1,1,0.0,1.09,19.92,85.22,7.31
True,9.5,any,1,2,False,103.8,20.63,62.55,517,184,0,0.0,0.0,1,1,0.0,1.09,19.92,85.22,7.31
False,0.0,none,0,0,True,96.59,19.68,57.24,517,184,0,0.0,0.0,0,0,0.0,1.0,18.57,0.0,6.94
