trade_id,direction,entry_time,exit_time,entry_price,signal_entry_price,initial_stop_price,final_stop_price_at_exit,target_price,entry_regime_score,target_rr,trail_style,risk_regime,risk_per_trade,notional,original_exit_reason,original_signal_exit_price,original_exit_price,gross_pnl,fees,slippage_cost,pnl,pnl_pct,rr_ratio,obi_start_timestamp_ms,obi_end_timestamp_ms,stop_update_count
11,BEAR,2023-02-09 05:45,2023-02-10 15:45,22588.79995,22600.1,22886.955,22290.6449,21545.257274999996,2,3.5,normal,bull_weak,0.025,2934.247391379152,target_rr,21545.257274999996,21556.029903637496,134.15510435000792,2.8671698392041476,2.8672040947810036,131.28793451080378,0.08474597624924358,3.3898390499697437,1675921500000,1676043900000,3
12,BEAR,2023-02-10 21:15,2023-02-11 23:30,21623.48285,21634.3,21888.0225,21888.0225,21094.403550000003,2,2.0,tight,bear_weak,0.015,2060.439691093868,stop_loss,21888.0225,21898.966511249997,-26.250048330551472,2.0735647152591437,2.0735586711364244,-28.323613045810617,-0.016854461283816412,-1.1236307522544275,1676063700000,1676158200000,0
13,BEAR,2023-02-12 12:45,2023-02-13 23:15,21810.189449999998,21821.1,22153.094999999998,21810.189449999998,20610.020024999998,2,3.5,normal,bull_weak,0.025,2627.099500542286,stop_loss,21810.189449999998,21821.094544724998,-1.3135497502711189,2.627756275417422,2.6277566039691727,-3.941306025688541,-0.00238555024279735,-0.09542200971189399,1676205900000,1676330100000,1
14,BULL,2023-02-14 09:45,2023-02-15 19:30,21828.3087,21817.4,21442.575,22214.042400000002,23274.810075000005,2,5.0,normal,bull_weak,0.025,2331.7760274495226,target_rr,23274.810075000005,23263.172669962507,153.2771711172301,2.4084146130081376,2.4084535344140767,150.86875650422195,0.09153453725183473,3.6613814900733894,1676367900000,1676489400000,3
15,BULL,2023-02-16 12:45,2023-02-16 14:30,24612.900299999998,24600.6,24317.088750000003,24317.088750000003,26239.86382499997,4,5.5,loose,bull_strong,0.06,8981.538131518588,stop_loss,24317.088750000003,24304.930205625005,-112.38192623712739,8.925347168400025,8.925321304247426,-121.30727340552741,-0.06742718659115449,-1.1237864431859081,1676551500000,1676557800000,0
16,BULL,2023-02-17 22:15,2023-02-24 15:15,24390.189,24378.0,23557.6025,23557.6025,28969.414749999985,4,5.5,loose,bull_strong,0.06,2948.9784861635676,stop_loss,23557.6025,23545.823698750002,-102.09084922832123,2.897933061549407,2.89790826331382,-104.98878228987064,-0.06257607882900147,-1.0429346471500245,1676672100000,1677251700000,0
17,BEAR,2023-02-24 21:15,2023-02-26 18:45,23161.2136,23172.8,23472.7875,23472.7875,22070.70495,2,3.5,normal,bull_weak,0.025,2922.8789835691055,stop_loss,23472.7875,23484.523893749996,-40.800835357497,2.943279401247854,2.943269936856222,-43.74411475874486,-0.027813077611513092,-1.1125231044605237,1677273300000,1677437100000,0
18,BEAR,2023-02-27 04:15,2023-02-27 14:15,23483.35245,23495.1,23810.1525,23810.1525,22339.552274999995,2,3.5,normal,bull_weak,0.025,2746.871541368924,stop_loss,23810.1525,23822.057576249998,-39.61868196599379,2.7666808823519213,2.7666716693490443,-42.38536284834571,-0.027720148089261473,-1.108805923570459,1677471300000,1677507300000,0
19,BEAR,2023-02-27 20:30,2023-02-27 22:45,23234.776800000003,23246.4,23579.707499999997,23579.707499999997,22027.519350000024,2,3.5,normal,bull_weak,0.025,2503.561759041135,stop_loss,23579.707499999997,23591.497353749997,-38.436863186586,2.522780190634428,2.522771212111289,-40.95964337722043,-0.027551453873696667,-1.1020581549478667,1677529800000,1677537900000,0
20,BEAR,2023-02-28 23:15,2023-03-01 04:30,23119.934250000002,23131.5,23516.5275,23516.5275,21731.85787500001,2,3.5,normal,bull_weak,0.025,2106.9758700338903,stop_loss,23516.5275,23528.28576375,-37.214067162109444,2.125582903614945,2.12557413149133,-39.33965006572439,-0.027211483286520472,-1.0884593314608189,1677626100000,1677645000000,0
21,BEAR,2023-03-01 18:30,2023-03-01 21:30,23667.26045,23679.1,23985.21375,23587.772125000003,22872.37720000001,1,2.5,tight,bull_strong,0.01,1046.8425468932412,stop_loss,23587.772125000003,23599.566011062503,2.994238349535715,1.0453454277184733,1.0453464376145334,1.948892921817242,0.0013857703539157356,0.13857703539157354,1677695400000,1677706200000,1
22,BEAR,2023-03-02 13:00,2023-03-08 22:45,23266.361,23278.0,23681.26125,22851.460750000002,21814.210125000005,2,3.5,normal,bull_weak,0.025,1974.344355307886,target_rr,21814.210125000005,21825.117230062504,122.30152802145356,1.9131935912971594,1.9132246449851644,120.3883344301564,0.0854842839226097,3.4193713569043878,1677762000000,1678315500000,3
23,BEAR,2023-03-09 15:30,2023-03-09 20:45,21698.5453,21709.4,21974.6925,21284.324500000002,20455.882900000004,3,4.5,loose,bear_strong,0.02,2402.379640346755,target_rr,20455.882900000004,20466.11084145,136.45041224410087,2.334154434224705,2.334189130374719,134.11625780987617,0.08773234930350755,4.3866174651753775,1678375800000,1678394700000,2
24,BEAR,2023-03-10 06:30,2023-03-10 13:30,19922.8336,19932.8,20204.33625,20204.33625,18656.071675000007,4,4.5,loose,bear_strong,0.02,2353.6524219770417,stop_loss,20204.33625,20214.438418125,-34.449737432935954,2.3708772906935094,2.3708692709760073,-36.82061472362946,-0.022143553826868854,-1.1071776913434428,1678429800000,1678455000000,0
25,BEAR,2023-03-10 14:30,2023-03-10 15:45,19721.334400000003,19731.2,20010.8475,20010.8475,18418.52545000002,4,4.5,loose,bear_strong,0.02,2215.2201279120673,stop_loss,20010.8475,20020.852923749997,-33.64374078528349,2.232041998304709,2.2320341453774306,-35.8757827835882,-0.022063914718323453,-1.1031957359161726,1678458600000,1678463100000,0
26,BEAR,2023-03-11 06:30,2023-03-12 17:15,20233.078400000002,20243.2,20599.3125,20599.3125,18585.024950000014,4,4.5,loose,bear_strong,0.02,1756.9624037064227,stop_loss,20599.3125,20609.612156249997,-32.69673750968118,1.7733107724612633,1.7733030416023055,-34.47004828214244,-0.02167767018571579,-1.0838835092857895,1678516200000,1678641300000,0
27,BULL,2023-03-13 22:15,2023-03-14 05:15,24230.109,24218.0,23865.505,24230.109,25597.373999999996,2,5.0,normal,bull_weak,0.025,2584.551563891074,stop_loss,24230.109,24217.993945500002,-1.2922757819453472,2.5839054260001006,2.5839057489074433,-3.876181207945448,-0.0024916831667198035,-0.09966732666879213,1678745700000,1678770900000,1
28,BULL,2023-03-14 10:15,2023-03-14 12:45,24369.87885,24357.7,23935.913750000003,24803.84395,25997.24797499999,2,5.0,normal,bull_weak,0.025,2178.5440877867713,target_rr,25997.24797499999,25984.24935101249,144.31656932418966,2.250702372448866,2.250739014275949,142.0658669517408,0.09155076277516284,3.6620305110065137,1678788900000,1678797900000,2
29,BULL,2023-03-14 15:00,2023-03-14 18:00,25891.1391,25878.2,25548.50125,25548.50125,27604.328349999996,2,5.0,normal,bull_weak,0.025,3199.8347220092073,stop_loss,25548.50125,25535.726999375,-43.92467924295001,3.1778723823877324,3.177862195683383,-47.102551625337746,-0.0278081897311321,-1.112327589245284,1678806000000,1678816800000,0
30,BULL,2023-03-15 01:00,2023-03-15 11:15,24896.34195,24883.9,24280.255,24280.255,27976.776700000006,2,5.0,normal,bull_weak,0.025,1663.631802950527,stop_loss,24280.255,24268.114872500002,-41.97960277468252,1.6426420015631855,1.6426319173204236,-43.62224477624571,-0.026490145015701475,-1.0596058006280589,1678842000000,1678878900000,0
31,BULL,2023-03-16 01:45,2023-03-17 10:15,24335.461649999997,24323.3,23882.78625,25014.474749999994,26598.83864999998,3,5.5,loose,bull_strong,0.06,5170.921831255951,target_rr,26598.83864999998,26585.53923067498,478.1078514667031,5.4099757569893026,5.410096636475493,472.6978757097138,0.2948625545237931,4.914375908729885,1678931100000,1679048100000,2
32,BULL,2023-03-17 19:00,2023-03-18 16:30,26784.1854,26770.8,26357.066250000003,26784.1854,28919.781149999973,4,5.5,loose,bull_strong,0.06,7810.311371663746,stop_loss,26784.1854,26770.7933073,-3.90515568583185,7.8083587938208305,7.808359769621598,-11.71351447965268,-0.005642863175811769,-0.09404771959686282,1679079600000,1679157000000,1
33,BULL,2023-03-18 17:30,2023-03-20 02:30,27241.71405,27228.1,26783.9625,27241.71405,29530.471799999985,4,5.5,loose,bull_strong,0.06,7370.313322569067,stop_loss,27241.71405,27228.093192975,-3.6851566612840627,7.368470744238425,7.368471665066742,-11.053627405522487,-0.005355188068263581,-0.08925313447105968,1679160600000,1679279400000,1
34,BULL,2023-03-20 12:45,2023-03-20 13:30,28236.911399999997,28222.8,27819.6525,27819.6525,30531.83534999998,4,5.5,loose,bull_strong,0.06,8336.062236041913,stop_loss,27819.6525,27805.742673750003,-127.28903970194392,8.27241771619094,8.272387962026642,-135.56145741813486,-0.06602951596050405,-1.1004919326750675,1679316300000,1679319000000,0
35,BULL,2023-03-20 20:15,2023-03-21 07:00,27918.05205,27904.1,27536.338750000003,27536.338750000003,30017.475199999975,4,5.5,loose,bull_strong,0.06,8414.539199346002,stop_loss,27536.338750000003,27522.570580625004,-119.19865758223065,8.354939870554887,8.354912159617964,-127.55359745278554,-0.0665214097633451,-1.1086901627224182,1679343300000,1679382000000,0
36,BULL,2023-03-21 08:45,2023-03-22 19:00,27654.620399999996,27640.8,27284.625,27654.620399999996,29504.597399999977,4,5.5,loose,bull_strong,0.06,8027.092287727335,stop_loss,27654.620399999996,27640.793089799998,-4.0135461438632225,8.025085514655403,8.025086517539147,-12.038631658518625,-0.006725762041079249,-0.1120960340179875,1679388300000,1679511600000,1
37,BULL,2023-03-22 21:00,2023-03-22 22:00,27420.803549999997,27407.1,27065.69625,27065.69625,29373.893699999975,4,5.5,loose,bull_strong,0.06,8237.143424342004,stop_loss,27065.69625,27052.163401875,-110.73861371492421,8.181774117484542,8.181748478267702,-118.92038783240875,-0.06688850918034146,-1.1148084863390242,1679518800000,1679522400000,0
38,BULL,2023-03-22 23:00,2023-03-24 11:45,27274.0302,27260.4,26943.74,27274.0302,28925.4812,4,5.5,loose,bull_strong,0.06,8219.458697339938,stop_loss,27274.0302,27260.393184900004,-4.109729348669177,8.217403832665603,8.217404859583569,-12.32713318133478,-0.007430597721479009,-0.1238432953579835,1679526000000,1679658300000,1
39,BULL,2023-03-26 15:45,2023-03-27 14:15,27814.9005,27801.0,27317.410000000003,27317.410000000003,30551.09824999998,4,5.5,loose,bull_strong,0.06,5523.866707097816,stop_loss,27317.410000000003,27303.751295000005,-101.51106152110755,5.473111176337262,5.473087166843227,-106.98417269744482,-0.0649711137274981,-1.082851895458302,1679845500000,1679926500000,0
40,BULL,2023-03-29 17:00,2023-03-30 03:00,28298.942399999996,28284.8,27944.768750000003,28298.942399999996,30069.810649999963,4,5.5,loose,bull_strong,0.06,7381.242225473047,stop_loss,28298.942399999996,28284.792928799998,-3.690621112736137,7.37939691491668,7.379397837109691,-11.070018027652818,-0.007189920345186489,-0.11983200575310815,1680109200000,1680145200000,1
41,BULL,2023-03-30 16:30,2023-03-30 17:30,28293.5397,28279.4,27915.2425,27915.2425,30374.174300000006,4,5.5,loose,bull_strong,0.06,6859.553288410245,stop_loss,27915.2425,27901.28487875,-95.09919499397999,6.812003690913255,6.811981619109758,-101.91119868489325,-0.06667015778166605,-1.1111692963611008,1680193800000,1680197400000,0
42,BULL,2023-03-31 16:45,2023-04-02 15:00,28446.6162,28432.4,28034.631250000002,28034.631250000002,30712.53342499999,4,5.5,loose,bull_strong,0.06,5910.525446070009,stop_loss,28034.631250000002,28020.613934375004,-88.51306648767658,5.866268912826171,5.866248251121068,-94.37933540050275,-0.06615327293273982,-1.1025545488789972,1680281100000,1680447600000,0
43,BULL,2023-04-04 08:45,2023-04-11 01:45,28108.94745,28094.9,27679.625,28752.931125,30255.559699999998,4,5.5,loose,bull_strong,0.06,5233.755315265049,target_rr,30255.559699999998,30240.43192015,396.87249744573666,5.432191563987917,5.432292140184561,391.4403058817487,0.2938085041392446,4.896808402320743,1680597900000,1681177500000,2
44,BULL,2023-04-11 04:15,2023-04-12 15:00,30110.347649999996,30095.3,29711.01125,29711.01125,32306.697849999975,4,5.5,loose,bull_strong,0.06,7798.288593686489,stop_loss,29711.01125,29696.155744375003,-107.27169446124472,7.744652746455866,7.744627864687615,-115.01634720770059,-0.06672497032409543,-1.1120828387349238,1681186500000,1681311600000,0
45,BULL,2023-04-12 21:15,2023-04-17 00:30,29963.974499999997,29949.0,29578.88375,29963.974499999997,31889.428249999975,4,5.5,loose,bull_strong,0.06,7510.492382422382,stop_loss,29963.974499999997,29948.99251275,-3.7552461912105586,7.508614759326777,7.5086156976676754,-11.263860950537335,-0.007001747628013339,-0.11669579380022232,1681334100000,1681691400000,1
46,BULL,2023-04-18 19:45,2023-04-19 08:00,30242.313599999998,30227.2,29829.215,29829.215,32514.355899999984,4,5.5,loose,bull_strong,0.06,7016.844488930764,stop_loss,29829.215,29814.3003925,-99.30794832561786,6.967190514767955,6.9671674295717825,-106.27513884038581,-0.06652767854883787,-1.1087946424806312,1681847100000,1681891200000,0
47,BEAR,2023-04-19 12:30,2023-04-21 06:45,29225.08015,29239.7,29618.15625,28832.004050000003,27849.313800000007,2,3.5,normal,bull_weak,0.025,2771.7230791117086,target_rr,27849.313800000007,27863.238456900006,129.1578340072344,2.707144162108091,2.7071771283606796,126.45068984512632,0.08479894438993817,3.3919577755975263,1681907400000,1682059500000,3
48,BEAR,2023-04-21 10:45,2023-04-21 13:30,27992.396800000002,28006.4,28302.918749999997,28302.918749999997,27371.352900000013,2,2.0,tight,bear_weak,0.015,2187.353880299155,stop_loss,28302.918749999997,28317.070209374997,-25.370304904592903,2.2000390327514516,2.2000332401834597,-27.570343937344354,-0.017043632964417882,-1.1362421976278587,1682073900000,1682083800000,0
49,BEAR,2023-04-22 07:45,2023-04-22 16:00,27264.86075,27278.5,27680.7375,27680.7375,26433.10725,2,2.0,tight,bear_weak,0.015,1563.6665744296693,stop_loss,27680.7375,27694.57786875,-24.644699315018443,1.5759889240871785,1.5759831569081189,-26.22068823910562,-0.016490348572962103,-1.099356571530807,1682149500000,1682179200000,0
50,BEAR,2023-04-22 18:15,2023-04-24 11:30,27572.90665,27586.7,27999.37125,27466.290500000003,26719.977450000002,2,2.0,tight,bear_weak,0.015,1516.6441685209022,stop_loss,27466.290500000003,27480.023645250003,5.109017678003251,1.5140896596819005,1.5140913154591573,3.59492801832135,0.0022987795330153852,0.15325196886769238,1682187300000,1682335800000,1
51,BEAR,2023-04-24 19:15,2023-04-25 18:00,27327.029650000004,27340.7,27690.052499999998,27690.052499999998,26600.983950000016,2,2.0,tight,bear_weak,0.015,1769.8636256361635,stop_loss,27690.052499999998,27703.897526249995,-24.40824174410812,1.7820677465082175,1.7820620899629158,-26.19030949061634,-0.016709003572562567,-1.1139335715041712,1682363700000,1682445600000,0
52,BULL,2023-04-25 23:30,2023-04-26 12:15,28291.138499999997,28277.0,27877.125,28705.151999999995,29843.689124999986,2,5.0,normal,bull_weak,0.025,2632.983102522601,target_rr,29843.689124999986,29828.76728043749,143.103134461851,2.704534669753526,2.7045711216794315,140.39859979209749,0.09109418095951478,3.6437672383805912,1682465400000,1682511300000,2
53,BULL,2023-04-27 04:45,2023-05-01 01:45,29114.55,29100.0,28594.346250000002,28594.346250000002,31975.670624999984,3,5.5,loose,bull_strong,0.06,5647.057820529009,stop_loss,28594.346250000002,28580.049076875002,-103.67179358818834,5.595221923734915,5.595197404585722,-109.26701551192325,-0.06497625855216588,-1.0829376425360981,1682570700000,1682905500000,0
54,BEAR,2023-05-01 13:45,2023-05-01 21:30,28451.3672,28465.6,28933.90875,28089.4610375,27486.284100000004,2,2.0,tight,bear_weak,0.015,1390.6463620310262,stop_loss,28089.4610375,28103.50576801875,17.002776403505504,1.3821449738292735,1.3821495700605744,15.62063142967623,0.009934398255359873,0.6622932170239915,1682948700000,1682976600000,2
55,BEAR,2023-05-02 00:45,2023-05-02 14:15,28035.875050000002,28049.9,28471.601249999996,28471.601249999996,27164.422650000015,2,2.0,tight,bear_weak,0.015,1532.6460974853494,stop_loss,28471.601249999996,28485.837050624996,-24.598215787618027,1.5449452053791584,1.5449394420600044,-26.143160992997185,-0.01646295965248289,-1.0975306434988596,1682988300000,1683036900000,0
56,BULL,2023-05-02 16:15,2023-05-06 14:00,28559.072399999997,28544.8,28013.2025,28832.007349999996,30606.08452499999,2,5.0,normal,bull_weak,0.025,2042.8471003780521,stop_loss,28832.007349999996,28817.591346324996,18.49201096226128,2.052093105859183,2.0520982418863394,16.439917856402097,0.01052588787419115,0.4210355149676459,1683044100000,1683381600000,2
57,BEAR,2023-05-07 02:30,2023-05-08 17:45,28831.67695,28846.1,29206.47375,28456.88015,27519.88815,2,3.5,normal,bull_weak,0.025,3035.305335043398,target_rr,27519.88815,27533.648094074997,136.65226335124575,2.9669792033677753,2.967014108186698,133.68528414787798,0.08470231025204632,3.388092410081853,1683426600000,1683567900000,3
58,BEAR,2023-05-09 09:30,2023-05-10 12:30,27552.716750000003,27566.5,27934.875,27934.875,26788.40025000001,2,2.0,tight,bear_weak,0.015,1851.44732189575,stop_loss,27934.875,27948.8424375,-26.618276880300048,1.8647564603359001,1.8647502719539975,-28.48303334063595,-0.01663747153543394,-1.1091647690289295,1683624600000,1683721800000,0
59,BEAR,2023-05-11 16:45,2023-05-14 15:00,27114.436,27128.0,27478.035,27114.436,25478.240500000007,3,4.5,loose,bear_strong,0.02,2510.848209892323,stop_loss,27114.436,27127.993218,-1.2554241049459858,2.5114759219447964,2.511476235957513,-3.766900026890782,-0.002237543701110195,-0.11187718505550975,1683823500000,1684076400000,1
60,BEAR,2023-05-16 09:45,2023-05-17 20:00,27072.357050000002,27085.9,27456.67125,27456.67125,25342.943150000014,4,4.5,loose,bear_strong,0.02,2366.5155348806484,stop_loss,27456.67125,27470.399585624997,-34.79467422655882,2.3839128719939278,2.383904769301247,-37.17858709855275,-0.022133655948326142,-1.1066827974163072,1684230300000,1684353600000,0
61,BEAR,2023-05-19 07:45,2023-05-21 00:45,26844.571,26858.0,27216.405,27216.405,25171.318000000007,4,4.5,loose,bear_strong,0.02,2371.682725509123,stop_loss,27216.405,27230.0132025,-34.05331429403121,2.3887093826561383,2.388701466502905,-36.44202367668735,-0.022186217215276156,-1.1093108607638078,1684482300000,1684629900000,0
62,BEAR,2023-05-24 09:45,2023-05-26 14:15,26729.72845,26743.1,27093.4875,26729.72845,25092.812724999996,4,4.5,loose,bear_strong,0.02,2360.4027681553825,stop_loss,26729.72845,26743.093314224996,-1.1802013840774521,2.360992868847421,2.360993164045113,-3.541194252924873,-0.0022048262500745873,-0.11024131250372937,1684921500000,1685110500000,1
63,BULL,2023-05-29 05:15,2023-05-29 15:30,28036.8114,28022.8,27609.018750000003,27609.018750000003,30175.774649999978,2,5.0,normal,bull_weak,0.025,2625.7422306502826,stop_loss,27609.018750000003,27595.214240625006,-41.357067812145075,2.6050636967442102,2.6050540087404226,-43.962131508889286,-0.02743228361890451,-1.0972913447561803,1685337300000,1685374200000,0
64,BULL,2023-05-30 01:15,2023-05-31 04:45,27790.78845,27776.9,27383.572500000002,27383.572500000002,29826.86819999999,2,5.0,normal,bull_weak,0.025,2659.2105488274997,stop_loss,27383.572500000002,27369.880713750004,-40.27529821015537,2.6390728997224224,2.6390634906633816,-42.91437110987779,-0.02753379815008922,-1.1013519260035687,1685409300000,1685508300000,0
65,BEAR,2023-05-31 09:00,2023-06-01 16:45,27118.53395,27132.1,27481.17375,27027.874,26393.25435,2,2.0,tight,bear_weak,0.015,1700.1731159481433,stop_loss,27027.874,27041.387937,4.836602802607931,1.6977548145468393,1.6977564481364855,3.1388479880610918,0.002070900052469473,0.13806000349796485,1685523600000,1685637900000,1
66,BEAR,2023-06-05 08:45,2023-06-06 19:15,26788.299150000003,26801.7,27173.37375,26788.299150000003,25055.463450000017,3,4.5,loose,bear_strong,0.02,2113.1963791951125,stop_loss,26788.299150000003,26801.693299575,-1.0565981895973073,2.113724678289911,2.1137249425712064,-3.170322867887218,-0.0020873433770902954,-0.10436716885451477,1685954700000,1686078900000,1
67,BEAR,2023-06-10 12:15,2023-06-10 17:30,25625.9806,25638.8,26020.94625,26020.94625,23848.63517499999,4,4.5,loose,bear_strong,0.02,1966.7686982628986,stop_loss,26020.94625,26033.956723125,-31.311764459889698,1.9824245804928435,1.9824172481560192,-33.29418904038254,-0.021966775682217516,-1.0983387841108756,1686399300000,1686418200000,0
68,BEAR,2023-06-11 07:30,2023-06-11 17:30,25737.125,25750.0,26073.79875,26073.79875,24222.093124999992,4,4.5,loose,bear_strong,0.02,2266.399706673905,stop_loss,26073.79875,26086.835649375,-30.79536324139702,2.2817973882946037,2.281790259901184,-33.077160629691626,-0.022313746153341942,-1.1156873076670972,1686468600000,1686504600000,0
69,BEAR,2023-06-12 17:15,2023-06-13 08:30,25751.118000000002,25764.0,26178.1875,26178.1875,23829.305250000012,4,4.5,loose,bear_strong,0.02,1747.7639263395897,stop_loss,26178.1875,26191.276593749997,-29.874171367029714,1.7627010120231046,1.7626939841534133,-31.636872379052818,-0.021829224098038953,-1.0914612049019476,1686590100000,1686645000000,0
70,BEAR,2023-06-13 17:45,2023-06-16 15:45,25808.6892,25821.6,26134.649999999998,25808.6892,24341.865600000012,4,4.5,loose,bear_strong,0.02,2244.9180671352224,stop_loss,25808.6892,25821.5935446,-1.1224590335675768,2.2454792966520065,2.245479577406919,-3.3679383302195833,-0.0023757142559657453,-0.11878571279828726,1686678300000,1686930300000,1
71,BULL,2023-06-19 20:00,2023-06-21 13:45,26825.30595,26811.9,26166.87375,27483.738150000005,29294.42670000001,2,5.0,normal,bull_weak,0.025,1440.4910716839793,target_rr,29294.42670000001,29279.77948665001,131.80267997013988,1.5063924116690495,1.5064257389454505,130.29628755847082,0.09212873375313638,3.6851493501254553,1687204800000,1687355100000,3
72,BULL,2023-06-21 18:30,2023-06-21 21:00,30273.128999999997,30258.0,29808.675000000003,29808.675000000003,32827.62599999997,3,5.5,loose,bull_strong,0.06,6040.552004335003,stop_loss,29808.675000000003,29793.770662500003,-95.64881669087745,5.992727595989565,5.992705181961146,-101.64154428686702,-0.06580524064788987,-1.0967540107981644,1687372200000,1687381200000,0
73,BULL,2023-06-22 00:15,2023-06-30 13:45,30185.185049999996,30170.1,29477.270000000004,29477.270000000004,34078.717824999956,3,5.5,loose,bull_strong,0.06,3691.578836174012,stop_loss,29477.270000000004,29462.531365000006,-88.37888669591327,3.6473893928260552,3.6473682099459137,-92.02627608873932,-0.06377693565414368,-1.0629489275690611,1687392900000,1688132700000,0
74,BULL,2023-07-01 15:15,2023-07-02 15:15,30590.2875,30575.0,30184.517499999998,30184.517499999998,32822.0225,4,5.5,loose,bull_strong,0.06,6110.5796576108905,stop_loss,30184.517499999998,30169.42524125,-84.06957132959008,6.068544871946095,6.06852537168412,-90.13811620153618,-0.06672382607693382,-1.1120637679488972,1688224500000,1688310900000,0
75,BULL,2023-07-02 19:15,2023-07-06 12:30,30576.4806,30561.2,30179.87625,30576.4806,32559.502349999988,4,5.5,loose,bull_strong,0.06,5832.019770701718,stop_loss,30576.4806,30561.192359700002,-2.916009885350227,5.830561765759043,5.830562494396226,-8.74657165110927,-0.006937454434856342,-0.11562424058093902,1688325300000,1688646600000,1
76,BULL,2023-07-10 22:45,2023-07-14 18:15,30371.378099999998,30356.2,29871.2825,30371.378099999998,32871.85609999998,4,5.5,loose,bull_strong,0.06,4562.228488912594,stop_loss,30371.378099999998,30356.19241095,-2.281114244456068,4.561087931790366,4.5610885017833045,-6.842202176246435,-0.005464892029300848,-0.0910815338216808,1689029100000,1689358500000,1
77,BEAR,2023-07-15 02:15,2023-07-17 21:45,30281.6516,30296.8,30707.403749999998,30281.6516,28791.51907500001,2,3.5,normal,bull_weak,0.025,2214.0995968904786,stop_loss,30281.6516,30296.7924258,-1.1070497984450491,2.214653121789701,2.214653398690281,-3.3217029202347503,-0.002667634668016225,-0.106705386720649,1689387300000,1689630300000,1
78,BEAR,2023-07-18 02:30,2023-07-23 17:45,30117.7336,30132.8,30568.7925,30117.7336,28539.02745,2,3.5,normal,bull_weak,0.025,2073.019504116731,stop_loss,30117.7336,30132.792466799998,-1.0365097520582425,2.07353775899276,2.073538018249683,-3.1100475110510026,-0.0025043364532546758,-0.10017345813018702,1689647400000,1690134300000,1
79,BEAR,2023-07-24 01:00,2023-07-24 09:45,29963.11095,29978.1,30434.7375,29609.391037499998,29019.857849999997,2,2.0,tight,bear_weak,0.015,1180.498068319153,target_rr,29019.857849999997,29034.367778924996,36.590977527273246,1.1622025795555164,1.1622120178528785,35.42877494771773,0.02860031199612929,1.9066874664086193,1690160400000,1690191900000,1
80,BEAR,2023-07-25 11:15,2023-07-26 20:30,29144.820300000003,29159.4,29555.4825,29555.4825,28323.495900000013,2,2.0,tight,bear_weak,0.015,1356.4379382091795,stop_loss,29555.4825,29570.26024125,-19.800529589848864,1.366338203004104,1.3663335944550294,-21.16686779285297,-0.016612101680674243,-1.1074734453782829,1690283700000,1690403400000,0
81,BEAR,2023-07-27 02:15,2023-08-01 23:45,29337.42395,29352.1,29718.191249999996,29718.191249999996,27623.971100000017,3,4.5,loose,bear_strong,0.02,1930.8529679774913,stop_loss,29718.191249999996,29733.050345624993,-26.038291620445946,1.9438721137877142,1.9438660901810354,-27.98216373423366,-0.02233183536363602,-1.116591768181801,1690424100000,1690933500000,0
82,BEAR,2023-08-02 13:00,2023-08-03 14:30,29408.188550000003,29422.9,29862.8775,29294.516312500004,28498.81065000001,2,2.0,tight,bear_weak,0.015,1188.4843929312333,stop_loss,29294.516312500004,29309.163570656252,4.001934436059828,1.1864834257132033,1.1864847228178839,2.8154510103466244,0.0022982624698738466,0.15321749799158976,1690981200000,1691073000000,1
83,BEAR,2023-08-04 07:00,2023-08-08 12:30,29176.4045,29191.0,29541.40875,29541.40875,27533.88537500001,3,4.5,loose,bear_strong,0.02,1962.949708538745,stop_loss,29541.40875,29556.179454374997,-25.550754069121627,1.975725085573306,1.9757191918144066,-27.526479154694933,-0.022418437393656954,-1.1209218696828476,1691132400000,1691497800000,0
84,BULL,2023-08-08 15:00,2023-08-09 17:00,29492.1387,29477.4,29013.935,29492.1387,31285.402574999993,2,5.0,normal,bull_weak,0.025,1850.6814572556484,stop_loss,29492.1387,29477.39263065,-0.9253407286278081,1.8502187868913347,1.8502190181107692,-2.775559515519143,-0.0023123427848490566,-0.09249371139396226,1691506800000,1691600400000,1
85,BEAR,2023-08-13 08:15,2023-08-17 00:30,29387.498900000002,29402.2,29773.98,29097.638075000003,28614.536700000008,2,2.0,tight,bear_weak,0.015,1365.8988930948185,target_rr,28614.536700000008,28628.843968350007,35.26145368504474,1.3482681662522964,1.3482773186849495,33.913185518792446,0.028318852857843184,1.8879235238562124,1691914500000,1692232200000,2
86,BEAR,2023-08-17 05:00,2023-08-17 21:30,28631.876900000003,28646.2,28998.708749999998,28081.62912500001,26981.133575000025,3,4.5,loose,bear_strong,0.02,1922.354614877016,target_rr,26981.133575000025,26994.624141787524,109.9257448773776,1.8673917424383273,1.8674196907292613,108.05835313493927,0.08774807900086137,4.387403950043068,1692248400000,1692307800000,2
87,BEAR,2023-08-18 10:00,2023-08-29 14:15,26423.48165,26436.7,26827.8075,26827.8075,24604.015325000015,3,4.5,loose,bear_strong,0.02,1750.8042026798123,stop_loss,26827.8075,26841.221403749998,-27.679188010862436,1.7646437966852435,1.764637318047451,-29.44383180754768,-0.02198089017938746,-1.099044508969373,1692352800000,1693318500000,0
